Wall time,Step,Value
1726893804.4528382,160,1.3990271091461182
1726893833.618648,161,1.4059524536132812
1726893862.956047,162,1.424424171447754
1726893893.3519437,163,1.4056470394134521
1726893923.7575428,164,1.4189660549163818
1726893952.9520547,165,1.397252082824707
1726893983.7684178,166,1.3912996053695679
1726894012.7350519,167,1.4116461277008057
1726894041.6100218,168,1.403319001197815
1726894070.8580916,169,1.3985705375671387
1726894099.7464993,170,1.4043591022491455
1726894129.2467823,171,1.40687894821167
1726894158.4169347,172,1.391537070274353
1726894187.541365,173,1.398499608039856
1726894216.5302837,174,1.3978376388549805
1726894246.1505175,175,1.395617961883545
1726894276.037833,176,1.4017963409423828
1726894305.0473015,177,1.399990439414978
1726894333.8934753,178,1.3969553709030151
1726894362.9563556,179,1.4025636911392212
1726894392.2423007,180,1.3983086347579956
1726894421.7660432,181,1.388043761253357
1726894450.7464674,182,1.407021164894104
1726894479.7605608,183,1.3849016427993774
1726894509.1271954,184,1.3872703313827515
1726894537.8411486,185,1.3899059295654297
1726894567.1342854,186,1.2643564939498901
1726894595.2575564,187,1.2565252780914307
1726894623.2936502,188,1.2478773593902588
1726894651.0051513,189,1.2499107122421265
1726894678.380067,190,1.246724247932434
1726894705.4354818,191,1.235957145690918
1726894733.248922,192,1.2426259517669678
1726894760.6722836,193,1.2417323589324951
1726894787.8677046,194,1.2396882772445679
1726894814.6808355,195,1.225676417350769
1726894841.6357458,196,1.2415781021118164
1726894868.4307675,197,1.2205042839050293
1726894895.2028565,198,1.2226778268814087
1726894922.280739,199,1.233425259590149
1726894948.8808913,200,1.22427237033844
