Wall time,Step,Value
1726917777.6442,186,1.1667431592941284
1726917825.5876532,187,1.1355559825897217
1726917877.3216743,188,1.1315916776657104
1726917925.5506303,189,1.1281312704086304
1726917976.1111414,190,1.1207175254821777
1726918027.1904457,191,1.13310706615448
1726918075.463352,192,1.1238973140716553
1726918126.7301538,193,1.1272112131118774
1726918174.152017,194,1.1160029172897339
1726918221.7138147,195,1.1098389625549316
1726918269.1531937,196,1.11199951171875
1726918316.98747,197,1.1205122470855713
1726918364.2659054,198,1.1151047945022583
1726918412.403145,199,1.1125556230545044
1726918460.207323,200,1.121701955795288
